Node	X	Y	tel	GEOID
5827	-97.440918	30.733141	0.100309598	48491021300
5828	-97.428033	30.718913	0.100309598	48491021300
5829	-97.431153	30.742549	0.100309598	48491021300
5830	-97.47725	30.71939	0.100309598	48491021300
5831	-97.486109	30.702761	0.100309598	48491021300
5832	-97.414603	30.691783	0.100309598	48491021300
5833	-97.426275	30.687888	0.100309598	48491021300
5834	-97.442871	30.717641	0.100309598	48491021300
5835	-97.442218	30.72287	0.100309598	48491021300
5836	-97.43482	30.716776	0.100309598	48491021300
5837	-97.44187	30.725492	0.100309598	48491021300
5838	-97.330846	30.698258	0.106463878	48491020900
5839	-97.320705	30.719198	0.100309598	48491021300
5840	-97.327195	30.723994	0.100309598	48491021300
5841	-97.339793	30.730477	0.100309598	48491021300
5842	-97.220281	30.509827	0.106463878	48491020900
5843	-97.216268	30.459642	0.106463878	48491020900
5844	-97.203126	30.492348	0.106463878	48491020900
5845	-97.234926	30.465162	0.106463878	48491020900
5846	-97.185137	30.487064	0.106463878	48491020900
5847	-97.180841	30.479534	0.106463878	48491020900
5848	-97.195357	30.511166	0.106463878	48491020900
5849	-97.191544	30.520289	0.106463878	48491020900
5850	-97.225714	30.462315	0.106463878	48491020900
5851	-97.804844	30.483009	0.292716266	48491020311
5852	-97.803908	30.486582	0.292716266	48491020311
5853	-97.805073	30.486254	0.292716266	48491020311
5854	-97.802732	30.489789	0.292716266	48491020311
5855	-97.803106	30.48987	0.292716266	48491020311
5856	-97.803199	30.488259	0.292716266	48491020311
5857	-97.804227	30.488565	0.292716266	48491020311
5858	-97.808189	30.502986	0.204507513	48491020347
5859	-97.808937	30.504891	0.159012346	48491020350
5860	-97.804862	30.498908	0.204507513	48491020347
5861	-97.806078	30.500392	0.204507513	48491020347
5862	-97.807015	30.499977	0.204507513	48491020347
5863	-97.805596	30.499148	0.204507513	48491020347
5864	-97.810288	30.506395	0.239847716	48491020349
5865	-97.809985	30.504671	0.239847716	48491020349
5866	-97.809775	30.505994	0.239847716	48491020349
5867	-97.814475	30.519892	0.239847716	48491020349
5868	-97.814932	30.52022	0.239847716	48491020349
5869	-97.8146	30.52169	0.239847716	48491020349
5870	-97.815663	30.521716	0.239847716	48491020349
5871	-97.816804	30.528361	0.181818182	48491020352
5872	-97.816116	30.52695	0.181818182	48491020352
5873	-97.817127	30.528465	0.181818182	48491020352
5874	-97.817147	30.526828	0.181818182	48491020352
5875	-97.815474	30.524838	0.169381107	48491020348
5876	-97.815924	30.538608	0.126241722	48491020351
5877	-97.816146	30.533011	0.181818182	48491020352
5878	-97.815345	30.534662	0.181818182	48491020352
5879	-97.816432	30.534834	0.181818182	48491020352
5880	-97.816432	30.533257	0.181818182	48491020352
5881	-97.815294	30.540632	0.126241722	48491020351
5882	-97.815954	30.541799	0.126241722	48491020351
5883	-97.816336	30.542008	0.126241722	48491020351
5884	-97.816301	30.540422	0.126241722	48491020351
5885	-97.825478	30.56346	0.214030384	48491020319
5886	-97.821886	30.558524	0.214030384	48491020319
5887	-97.822467	30.560225	0.214030384	48491020319
5888	-97.825239	30.565069	0.248759745	48491020339
5889	-97.826284	30.566084	0.173348391	48491020341
5890	-97.826849	30.566484	0.173348391	48491020341
5891	-97.826268	30.564769	0.173348391	48491020341
5892	-97.823463	30.559925	0.214030384	48491020319
5893	-97.822451	30.558882	0.214030384	48491020319
5894	-97.836598	30.582455	0.173348391	48491020341
5895	-97.832884	30.577588	0.173348391	48491020341
5896	-97.837592	30.58521	0.1335578	48491020340
5897	-97.837995	30.585279	0.1335578	48491020340
5898	-97.833488	30.5779	0.173348391	48491020341
5899	-97.833448	30.579181	0.248759745	48491020339
5900	-97.834574	30.579077	0.173348391	48491020341
5901	-97.836345	30.584136	0.1335578	48491020340
5902	-97.837472	30.583997	0.1335578	48491020340
5903	-97.859094	30.60608	0.1335578	48491020340
5904	-97.859398	30.606005	0.1335578	48491020340
5905	-97.703336	30.422732	0.194060074	48453042100
5906	-97.825529	30.455204	0.09192693	48453034400
5907	-97.821478	30.459214	0.143419327	48491020404
5908	-97.815819	30.461729	0.171779141	48491020403
5909	-97.805943	30.464817	0.171779141	48491020403
5910	-97.789873	30.469868	0.166608208	48491020408
5911	-97.780361	30.472848	0.225965085	48491020409
5912	-97.660208	30.482846	0.2030185	48491020710
5913	-97.650956	30.484895	0.2030185	48491020710
5914	-97.656984	30.688667	0.159186536	48491020108
5915	-97.656154	30.688268	0.033088235	48491020113
5916	-97.656395	30.685338	0.033088235	48491020113
5917	-97.658683	30.686135	0.159186536	48491020108
5918	-97.658862	30.685597	0.159186536	48491020108
5919	-97.656614	30.684819	0.033088235	48491020113
5920	-97.654274	30.683791	0.033088235	48491020113
5921	-97.653233	30.681191	0.033088235	48491020113
5922	-97.65132	30.67912	0.033088235	48491020113
5923	-97.651149	30.679385	0.033088235	48491020113
5924	-97.652584	30.681573	0.033088235	48491020113
5925	-97.648126	30.67461	0.090863704	48491020822
5926	-97.648284	30.67432	0.090863704	48491020822
5927	-97.648036	30.675693	0.090863704	48491020822
5928	-97.649611	30.67521	0.090863704	48491020822
5929	-97.645595	30.671911	0.090863704	48491020822
5930	-97.646967	30.671253	0.090863704	48491020822
5931	-97.64208	30.666555	0.090863704	48491020822
5932	-97.643756	30.66607	0.090863704	48491020822
5933	-97.639743	30.661955	0.090863704	48491020822
5934	-97.640347	30.661981	0.090863704	48491020822
5935	-97.632816	30.648186	0.090863704	48491020822
5936	-97.632309	30.6482	0.090863704	48491020822
5937	-97.629082	30.642342	0.090863704	48491020822
5938	-97.628174	30.636992	0.090863704	48491020822
5939	-97.627749	30.637048	0.090863704	48491020822
5940	-97.631742	30.641476	0.097196942	48491021404
5941	-97.63058	30.599674	0.17360496	48491020821
5942	-97.632599	30.599089	0.17360496	48491020821
5943	-97.639342	30.559386	0.191707054	48491021506
5944	-97.6411	30.558836	0.191707054	48491021506
5945	-97.64096	30.546267	0.051744414	48491021512
5946	-97.642832	30.545682	0.051744414	48491021512
5947	-97.636275	30.522964	0.095391211	48491021511
5948	-97.638151	30.508417	0.139423077	48491020711
5949	-97.642424	30.520437	0.095391211	48491021511
5950	-97.652769	30.518205	0.095391211	48491021511
5951	-97.631084	30.496142	0.062654169	48491020713
5952	-97.632518	30.496132	0.062654169	48491020713
5953	-97.643269	30.487576	0.2030185	48491020710
5954	-97.642852	30.48637	0.2030185	48491020710
5955	-97.634796	30.488599	0.2030185	48491020710
5956	-97.634759	30.488246	0.2030185	48491020710
5957	-97.648102	30.485521	0.2030185	48491020710
5958	-97.648211	30.485963	0.2030185	48491020710
5959	-97.63175	30.48886	0.2030185	48491020710
5960	-97.63177	30.487792	0.2030185	48491020710
5961	-97.632541	30.488563	0.2030185	48491020710
5962	-97.6323	30.488111	0.2030185	48491020710
5963	-97.627568	30.488572	0.062654169	48491020713
5964	-97.629141	30.488722	0.062654169	48491020713
5965	-97.62866	30.487442	0.2030185	48491020710
5966	-97.62689	30.487159	0.2030185	48491020710
5967	-97.630696	30.487739	0.2030185	48491020710
5968	-97.635109	30.488941	0.2030185	48491020710
5969	-97.635168	30.487989	0.2030185	48491020710
5970	-97.597717	30.461982	0.255597015	48453046900
5971	-97.598686	30.460458	0.255597015	48453046900
5972	-97.593993	30.453979	0.255597015	48453046900
5973	-97.593483	30.453847	0.255597015	48453046900
5974	-97.592719	30.450987	0	48453047000
5975	-97.594529	30.451919	0	48453047000
5976	-97.59328	30.446855	0	48453047000
5977	-97.59379	30.447163	0	48453047000
5978	-97.593076	30.430628	0	48453047000
5979	-97.593484	30.430936	0	48453047000
5980	-97.594135	30.426166	0.055151774	48453044800
5981	-97.592646	30.438736	0	48453047000
5982	-97.594112	30.438496	0	48453047000
5983	-97.607354	30.404393	0.055151774	48453044800
5984	-97.611378	30.41233	0.055151774	48453044800
5985	-97.628423	30.393899	0.178515008	48453044900
5986	-97.629831	30.394808	0.178515008	48453044900
5987	-97.625057	30.371366	0.126498003	48453045000
5988	-97.639769	30.38162	0.178515008	48453044900
5989	-97.638521	30.380633	0.178515008	48453044900
5990	-97.641517	30.352705	0.210683974	48453042400
5991	-97.643979	30.352768	0.126498003	48453045000
5992	-97.640901	30.33006	0.210683974	48453042400
5993	-97.642367	30.329965	0.210683974	48453042400
5994	-97.642347	30.328656	0.097774245	48453002220
5995	-97.640841	30.328734	0.097774245	48453002220
5996	-97.650921	30.32832	0.076280042	48453002201
5997	-97.650959	30.329549	0.079270562	48453043600
5998	-97.647492	30.329717	0.079270562	48453043600
5999	-97.634576	30.315554	0.097774245	48453002220
6000	-97.63529	30.314471	0.097774245	48453002220
6001	-97.62801	30.290576	0.094633347	48453002211
6002	-97.628676	30.289525	0.094633347	48453002211
6003	-97.613629	30.259098	0.094633347	48453002211
6004	-97.614735	30.259416	0.094633347	48453002211
6005	-97.614488	30.232521	0.112806645	48453002216
6006	-97.614704	30.233608	0.112806645	48453002216
6007	-97.615745	30.230947	0.112806645	48453002216
6008	-97.614921	30.229673	0.112806645	48453002216
6009	-97.616267	30.227088	0.112806645	48453002216
6010	-97.617394	30.227688	0.112806645	48453002216
6011	-97.619303	30.223865	0.112806645	48453002216
6012	-97.618696	30.223828	0.112806645	48453002216
6013	-97.623736	30.20002	0.046787709	48453002452
6014	-97.623286	30.199804	0.046787709	48453002452
6015	-97.624984	30.195775	0.046787709	48453002452
6016	-97.625539	30.194889	0.046787709	48453002452
6017	-97.62618	30.196809	0.046787709	48453002452
6018	-97.626736	30.195923	0.046787709	48453002452
6019	-97.628145	30.192305	0.046787709	48453002452
6020	-97.627633	30.191935	0.046787709	48453002452
6021	-97.630416	30.172862	0.046787709	48453002452
6022	-97.627823	30.171685	0.046787709	48453002452
6023	-97.62883	30.180308	0.046787709	48453002452
6024	-97.629384	30.184097	0.046787709	48453002452
6025	-97.630291	30.184097	0.046787709	48453002452
6026	-97.630996	30.179829	0.046787709	48453002452
6027	-97.630745	30.16389	0.106184364	48453002449
6028	-97.631198	30.164587	0.106184364	48453002449
6029	-97.628837	30.167774	0.106184364	48453002449
6030	-97.630971	30.167549	0.106184364	48453002449
6031	-97.63704	30.152612	0.106184364	48453002449
6032	-97.638904	30.15357	0.106184364	48453002449
6033	-97.640666	30.148779	0.106184364	48453002449
6034	-97.641321	30.149476	0.106184364	48453002449
6035	-97.650461	30.133494	0.077800134	48453002436
6036	-97.652878	30.134757	0.106184364	48453002449
6037	-97.654036	30.129792	0.077800134	48453002436
6038	-97.648396	30.137762	0.106184364	48453002449
6039	-97.64895	30.13811	0.106184364	48453002449
6040	-97.65459	30.13062	0.077800134	48453002436
6041	-97.6633	30.11947	0.077800134	48453002436
6042	-97.660733	30.118382	0.077800134	48453002436
6043	-97.659323	30.122475	0.077800134	48453002436
6044	-97.660505	30.122345	0.077800134	48453002436
6045	-97.664861	30.113809	0.077800134	48453002436
6046	-97.664684	30.115595	0.077800134	48453002436
6047	-97.670422	30.103904	0.077800134	48453002436
6048	-97.671659	30.104882	0.077800134	48453002436
6049	-97.668284	30.107364	0.077800134	48453002436
6050	-97.669342	30.107887	0.077800134	48453002436
6051	-97.674622	30.101297	0.077800134	48453002436
6052	-97.674669	30.10023	0.077800134	48453002436
6053	-97.678336	30.098239	0.077800134	48453002436
6054	-97.677823	30.097664	0.077800134	48453002436
6055	-97.681508	30.094597	0.077800134	48453002436
6056	-97.680446	30.09376	0.077800134	48453002436
6057	-97.684361	30.090227	0.077800134	48453002436
6058	-97.683472	30.090248	0.077800134	48453002436
6059	-97.687546	30.085761	0.077800134	48453002436
6060	-97.687024	30.084985	0.077800134	48453002436
6061	-97.689699	30.083809	0.077800134	48453002436
6062	-97.688551	30.082843	0.077800134	48453002436
6063	-97.691642	30.081789	0.077800134	48453002436
6064	-97.690257	30.080898	0.077800134	48453002436
6065	-97.692055	30.074468	0.077800134	48453002436
6066	-97.692306	30.077636	0.077800134	48453002436
6067	-97.692053	30.079998	0.077800134	48453002436
6068	-97.691073	30.079508	0.077800134	48453002436
6069	-97.693539	30.077898	0.039408867	48453002434
6070	-97.69251	30.073714	0.077800134	48453002436
6071	-97.693138	30.074078	0.077800134	48453002436
6072	-97.693694	30.082518	0.039408867	48453002434
6073	-97.690933	30.058237	0.077800134	48453002436
6074	-97.691764	30.060984	0.077800134	48453002436
6075	-97.69261	30.063282	0.077800134	48453002436
6076	-97.692622	30.059246	0.039408867	48453002434
6077	-97.691515	30.048895	0.039408867	48453002434
6078	-97.68957	30.047917	0.077800134	48453002436
6079	-97.690118	30.055686	0.077800134	48453002436
6080	-97.692126	30.054219	0.039408867	48453002434
6081	-97.689033	30.035459	0.0227752	48055960103
6082	-97.689859	30.037575	0.0227752	48055960103
6083	-97.690878	30.042	0.039408867	48453002434
6084	-97.689019	30.040994	0.077800134	48453002436
6085	-97.688715	30.032469	0.0227752	48055960103
6086	-97.689394	30.032809	0.019503546	48055960104
6087	-97.689573	30.029653	0.019503546	48055960104
6088	-97.687822	30.02925	0.0227752	48055960103
6089	-97.68765	30.027541	0.0227752	48055960103
6090	-97.689323	30.027332	0.019503546	48055960104
6091	-97.687979	30.023983	0.0227752	48055960103
6092	-97.75785	30.219965	0.302247191	48453002322
6093	-97.760622	30.221766	0.302247191	48453002322
6094	-97.849713	30.541417	0.08466052	48491020321
6095	-97.668592	30.465619	0.186396677	48453046500
6096	-97.669424	30.46538	0.199143469	48453045700
6097	-97.668083	30.466572	0.186396677	48453046500
6098	-97.670377	30.465867	0.199143469	48453045700
6099	-97.671769	30.470225	0.199143469	48453045700
6100	-97.672039	30.473708	0.146148556	48453045600
6101	-97.675777	30.482837	0.048154093	48491020512
6102	-97.674712	30.482002	0.048154093	48491020512
6103	-97.819766	30.460499	0.143419327	48491020404
6104	-97.832635	30.190477	0.2050673	48453031700
6105	-97.869258	30.516128	0.355304212	48453036100
6106	-97.86524	30.523829	0.14176538	48491020337
6107	-97.847334	30.502457	0.288542292	48491020335
6108	-97.83847	30.48711	0.225079457	48491020326
6109	-97.840251	30.493786	0.225079457	48491020326
6110	-97.847197	30.497393	0.225079457	48491020326
6111	-97.828469	30.480514	0.15024954	48491020334
6112	-97.803013	30.514524	0.159012346	48491020350
6113	-97.794348	30.516629	0.169381107	48491020348
6114	-97.79809	30.529592	0.169381107	48491020348
6115	-97.794274	30.506985	0.204507513	48491020347
6116	-97.795001	30.489661	0.292716266	48491020311
6117	-97.985256	29.827578	0.120350628	48209010402
6118	-97.985734	29.827977	0.05204236	48209010500
6119	-97.531901	30.51323	0.154624277	48491020819
6120	-97.536642	30.485326	0.154624277	48491020819
6121	-97.793933	30.480956	0.292716266	48491020311
6122	-97.797985	30.480673	0.292716266	48491020311
6123	-97.806953	30.485625	0.292716266	48491020311
6124	-97.781133	30.493896	0.183542161	48491020508
6125	-97.77416	30.496184	0.252457727	48491020516
6126	-97.798955	30.488294	0.292716266	48491020311
6127	-97.812259	30.513704	0.159012346	48491020350
6128	-97.796082	30.522606	0.159012346	48491020350
6129	-97.79451	30.511416	0.204507513	48491020347
6130	-97.708593	30.313073	0.146453089	48453002105
6131	-97.707102	30.315803	0.146453089	48453002105
6132	-97.743531	30.216373	0.095832066	48453002307
6133	-97.744266	30.216113	0.03765528	48453002411
6134	-97.746437	30.216502	0.03765528	48453002411
6135	-97.746806	30.215771	0.03765528	48453002411
6136	-97.748333	30.219495	0.095832066	48453002307
6137	-97.750194	30.219367	0.302247191	48453002322
6138	-97.756098	30.218671	0.152849741	48453002403
6139	-97.75614	30.219069	0.302247191	48453002322
6140	-97.754822	30.217522	0.152849741	48453002403
6141	-97.75463	30.218186	0.302247191	48453002322
6142	-97.742536	30.230046	0.095832066	48453002307
6143	-97.739022	30.239097	0.307258633	48453001402
6144	-97.729393	30.277214	0.247284879	48453000803
6145	-97.733875	30.267797	0.201081613	48453000901
6146	-97.733048	30.267552	0.201081613	48453000901
6147	-97.730613	30.274014	0.247284879	48453000803
6148	-97.730489	30.27644	0.247284879	48453000803
6149	-97.710557	30.306273	0.193520393	48453000309
6150	-97.707531	30.311545	0.146453089	48453002105
6151	-97.712749	30.319822	0.259693166	48453001503
6152	-97.709991	30.320179	0.146453089	48453002105
6153	-97.707719	30.318695	0.146453089	48453002105
6154	-97.707768	30.316872	0.146453089	48453002105
6155	-97.697977	30.321714	0.146453089	48453002105
6156	-97.70327	30.322545	0.09114249	48453043400
6157	-97.706356	30.318017	0.146453089	48453002105
6158	-97.703099	30.321192	0.146453089	48453002105
6159	-97.699794	30.321204	0.146453089	48453002105
6160	-97.693688	30.34784	0.061068702	48453040300
6161	-97.694252	30.348448	0.061068702	48453040300
6162	-97.69138	30.334378	0.142857143	48453043300
6163	-97.693998	30.336239	0.061068702	48453040300
6164	-97.694327	30.335769	0.142857143	48453043300
6165	-97.670309	30.39082	0.356950067	48453043700
6166	-97.672808	30.390736	0.194169417	48453041200
6167	-97.668159	30.441891	0.186396677	48453046500
6168	-97.667405	30.441739	0.186396677	48453046500
6169	-97.666609	30.459577	0.186396677	48453046500
6170	-97.681902	30.501748	0.128732581	48491020701
6171	-97.682575	30.501227	0.179401993	48491020511
6172	-97.692015	30.563268	0.153166001	48491021510
6173	-97.692814	30.563078	0.192586093	48491020604
6174	-97.808566	30.254089	0.230145175	48453001910
6175	-97.80922	30.253683	0.305203938	48453001917
6176	-97.812577	30.257784	0.305203938	48453001917
6177	-97.811886	30.258221	0.230145175	48453001910
6178	-97.814645	30.260719	0.305203938	48453001917
6179	-97.819241	30.277664	0.230145175	48453001910
6180	-97.81816	30.27597	0.230145175	48453001910
6181	-97.818425	30.27583	0.230145175	48453001910
6182	-97.819882	30.277397	0.305203938	48453001917
6183	-97.827108	30.287559	0.39479638	48453001918
6184	-97.825282	30.28511	0.39479638	48453001918
6185	-97.825145	30.285199	0.39479638	48453001918
6186	-97.824403	30.283708	0.305203938	48453001917
6187	-97.823918	30.284031	0.39479638	48453001918
6188	-97.805752	30.335009	0.170023419	48453001913
6189	-97.808899	30.330321	0.170023419	48453001913
6190	-97.80736	30.332983	0.170023419	48453001913
6191	-97.807836	30.333062	0.278715297	48453001912
6192	-97.806646	30.335365	0.278715297	48453001912
6193	-97.796373	30.350477	0.310016788	48453030700
6194	-97.796759	30.350693	0.262764933	48453032900
6195	-97.79738	30.348257	0.278715297	48453001912
6196	-97.798305	30.348712	0.278715297	48453001912
6197	-97.8039	30.3398	0.278715297	48453001912
6198	-97.794354	30.353781	0.310016788	48453030700
6199	-97.785878	30.37193	0.24010163	48453030500
6200	-97.785562	30.371615	0.232701422	48453030000
6201	-97.771188	30.382833	0.232701422	48453030000
6202	-97.766459	30.384604	0.282141071	48453030100
6203	-97.770828	30.382216	0.232701422	48453030000
6204	-97.766864	30.385161	0.292278719	48453032600
6205	-97.772458	30.381948	0.232701422	48453030000
6206	-97.772339	30.381712	0.232701422	48453030000
6207	-97.765406	30.385734	0.282141071	48453030100
6208	-97.765593	30.385969	0.282141071	48453030100
6209	-97.759726	30.388404	0.237189816	48453030800
6210	-97.759734	30.387908	0.282141071	48453030100
6211	-97.758013	30.38823	0.282141071	48453030100
6212	-97.761301	30.38826	0.295857988	48453032800
6213	-97.761301	30.388054	0.282141071	48453030100
6214	-97.758013	30.388044	0.282141071	48453030100
6215	-97.747739	30.388591	0.282141071	48453030100
6216	-97.745683	30.389129	0.282141071	48453030100
6217	-97.74582	30.389365	0.237189816	48453030800
6218	-97.744175	30.389671	0.19983884	48453032400
6219	-97.751972	30.388262	0.282141071	48453030100
6220	-97.751989	30.388457	0.282141071	48453030100
6221	-97.711585	30.424077	0.244339126	48453041400
6222	-97.71355	30.424195	0.244339126	48453041400
6223	-97.711722	30.423781	0.244339126	48453041400
6224	-97.716268	30.426204	0.248135593	48453042000
6225	-97.716473	30.425928	0.21460374	48453041300
6226	-97.736324	30.437076	0.140939597	48453034200
6227	-97.736129	30.437275	0.140939597	48453034200
6228	-97.741828	30.443701	0.193216569	48453034100
6229	-97.742458	30.443483	0.193216569	48453034100
6230	-97.742876	30.44534	0.193216569	48453034100
6231	-97.743061	30.445279	0.193216569	48453034100
6232	-97.741509	30.44204	0.193216569	48453034100
6233	-97.741332	30.442093	0.193216569	48453034100
6234	-97.752718	30.455964	0.198752711	48491020411
6235	-97.745639	30.448969	0.193216569	48453034100
6236	-97.75412	30.458875	0.198752711	48491020411
6237	-97.752845	30.456328	0.198752711	48491020411
6238	-97.75259	30.456389	0.198752711	48491020411
6239	-97.753354	30.459047	0.198752711	48491020411
6240	-97.754411	30.461148	0.198752711	48491020411
6241	-97.754675	30.461089	0.198752711	48491020411
6242	-97.764119	30.475684	0.225965085	48491020409
6243	-97.764561	30.475536	0.225965085	48491020409
6244	-97.764719	30.476891	0.292716266	48491020311
6245	-97.765108	30.476764	0.292716266	48491020311
6246	-97.774559	30.496053	0.252457727	48491020516
6247	-97.770898	30.486722	0.183542161	48491020508
6248	-97.769827	30.486989	0.252457727	48491020516
6249	-97.768197	30.484087	0.183542161	48491020508
6250	-97.768571	30.4839	0.183542161	48491020508
6251	-97.775511	30.499297	0.243513598	48491020509
6252	-97.771692	30.491752	0.252457727	48491020516
6253	-97.773523	30.496395	0.252457727	48491020516
6254	-97.772763	30.491305	0.183542161	48491020508
6255	-97.775875	30.499183	0.243513598	48491020509
6256	-97.766647	30.480136	0.183542161	48491020508
6257	-97.816414	30.239695	0.267729522	48453001915
6258	-97.814921	30.241185	0.244360902	48453001914
6259	-97.756333	30.315322	0.239702016	48453000101
6260	-97.754263	30.339116	0.194397759	48453030600
6261	-97.746479	30.39649	0.237189816	48453030800
6262	-97.745974	30.397615	0.19983884	48453032400
6263	-97.764169	30.431771	0.140939597	48453034200
6264	-97.764244	30.431551	0.141268534	48453032700
6265	-97.793393	30.459768	0.166608208	48491020408
6266	-97.793514	30.459733	0.166608208	48491020408
6267	-97.864697	30.23441	0.267729522	48453001915
6268	-97.864461	30.233618	0.195698925	48453032000
6269	-97.871062	30.234142	0.170097198	48453001920
6270	-97.861569	30.235117	0.267729522	48453001915
6271	-97.861587	30.234158	0.195698925	48453032000
6272	-97.858114	30.235546	0.267729522	48453001915
6273	-97.858078	30.235156	0.195698925	48453032000
6274	-97.874244	30.233545	0.355263158	48453034700
6275	-97.874662	30.233325	0.355263158	48453034700
6276	-97.874259	30.232762	0.355263158	48453034700
6277	-97.873868	30.232965	0.355263158	48453034700
6278	-97.877357	30.231899	0.355263158	48453034700
6279	-97.87719	30.231191	0.355263158	48453034700
6280	-97.879015	30.230198	0.355263158	48453034700
6281	-97.888093	30.228679	0.355263158	48453034700
6282	-97.884071	30.228341	0.355263158	48453034700
6283	-97.884888	30.229019	0.197619048	48453033000
6284	-97.888014	30.229333	0.197619048	48453033000
6285	-97.678087	30.323938	0.185280494	48453002113
6286	-97.679194	30.322761	0.185280494	48453002113
6287	-97.66955	30.322466	0.185280494	48453002113
6288	-97.669016	30.322355	0.185280494	48453002113
6289	-97.670144	30.323392	0.076280042	48453002201
6290	-97.671051	30.323373	0.185280494	48453002113
6291	-97.663458	30.315355	0.078804348	48453002108
6292	-97.662921	30.316162	0.076280042	48453002201
6293	-97.660735	30.307681	0.076280042	48453002201
6294	-97.660667	30.305292	0.076280042	48453002201
6295	-97.661616	30.311526	0.076280042	48453002201
6296	-97.662508	30.313731	0.078804348	48453002108
6297	-97.662266	30.312175	0.078804348	48453002108
6298	-97.660761	30.301102	0.048076923	48453002214
6299	-97.661192	30.301218	0.078804348	48453002108
6300	-97.665361	30.285615	0.111590038	48453002110
6301	-97.664682	30.285498	0.048076923	48453002214
6302	-97.664816	30.286848	0.048076923	48453002214
6303	-97.664574	30.286788	0.048076923	48453002214
6304	-97.665955	30.281164	0.048076923	48453002214
6305	-97.665855	30.282615	0.048076923	48453002214
6306	-97.667238	30.275481	0.048076923	48453002214
6307	-97.667803	30.275811	0.048076923	48453002214
6308	-97.667761	30.274226	0.048076923	48453002214
6309	-97.668027	30.274355	0.048076923	48453002214
6310	-97.675048	30.260089	0.12465264	48453002111
6311	-97.676281	30.258544	0.12465264	48453002111
6312	-97.677006	30.256436	0.12465264	48453002111
6313	-97.674105	30.261971	0.12465264	48453002111
6314	-97.679533	30.253314	0.12465264	48453002111
6315	-97.679747	30.253347	0.12465264	48453002111
6316	-97.67899	30.252945	0.12465264	48453002111
6317	-97.688873	30.250224	0.12465264	48453002111
6318	-97.680694	30.252222	0.12465264	48453002111
6319	-97.686436	30.250723	0.12465264	48453002111
6320	-97.688228	30.249697	0.12465264	48453002111
6321	-97.667117	30.328316	0.079270562	48453043600
6322	-97.666114	30.326901	0.076280042	48453002201
6323	-97.666176	30.328526	0.079270562	48453043600
6324	-97.654467	30.329384	0.079270562	48453043600
6325	-97.655206	30.327959	0.076280042	48453002201
6326	-97.663498	30.327193	0.076280042	48453002201
6327	-97.647331	30.328461	0.076280042	48453002201
6328	-97.622968	30.331476	0.210683974	48453042400
6329	-97.623569	30.330283	0.097774245	48453002220
6330	-97.632814	30.329467	0.097774245	48453002220
6331	-97.632857	30.330706	0.210683974	48453042400
6332	-97.628011	30.348818	0.210683974	48453042400
6333	-97.607185	30.334909	0.210683974	48453042400
6334	-97.599376	30.336535	0.099786172	48453002219
6335	-97.599841	30.337456	0.210683974	48453042400
6336	-97.602645	30.336464	0.210683974	48453042400
6337	-97.606848	30.333983	0.079380445	48453002221
6338	-97.602213	30.335409	0.079380445	48453002221
6339	-97.617231	30.332184	0.210683974	48453042400
6340	-97.585201	30.348483	0.210683974	48453042400
6341	-97.817142	30.233369	0.267729522	48453001915
6342	-97.817475	30.233027	0.212591756	48453032100
6343	-97.82873	30.229139	0.195698925	48453032000
6344	-97.828522	30.228863	0.212591756	48453032100
6345	-97.825712	30.232968	0.212591756	48453032100
6346	-97.826417	30.233375	0.195698925	48453032000
6347	-97.820456	30.234053	0.267729522	48453001915
6348	-97.820809	30.233426	0.212591756	48453032100
6349	-97.681121	30.463476	0.146148556	48453045600
6350	-97.386364	30.584596	0.05061082	48491021000
6351	-97.381911	30.574948	0.05061082	48491021000
6352	-97.382255	30.574311	0.05061082	48491021000
6353	-97.379794	30.575992	0.05061082	48491021000
6354	-97.382371	30.573454	0.05061082	48491021000
6355	-97.382833	30.573937	0.05061082	48491021000
6356	-97.381476	30.573871	0.05061082	48491021000
6357	-97.382106	30.573421	0.05061082	48491021000
6358	-97.625676	30.610813	0.17360496	48491020821
6359	-97.613219	30.583257	0.151094891	48491020812
6360	-97.628181	30.580882	0.17360496	48491020821
6361	-97.657118	30.402435	0.122871365	48453043900
6362	-98.101147	30.026858	0.328963051	48209010812
6363	-98.081408	30.005201	0.328963051	48209010812
6364	-97.774199	30.523006	0.400912316	48491020345
6365	-97.754466	30.513998	0.400912316	48491020345
6366	-97.763741	30.521688	0.400912316	48491020345
6367	-97.785532	30.508193	0.204507513	48491020347
6368	-97.790032	30.531868	0.169381107	48491020348
6369	-97.786954	30.521843	0.204507513	48491020347
6370	-97.786762	30.515049	0.204507513	48491020347
6371	-97.788979	30.528612	0.169381107	48491020348
6372	-97.790415	30.540793	0.355618777	48491020346
6373	-97.781167	30.545679	0.211868132	48491020310
6374	-97.765839	30.553424	0.211868132	48491020310
6375	-97.785364	30.543386	0.355618777	48491020346
6376	-97.865456	30.545637	0.145358306	48491020338
6377	-97.862925	30.536401	0.14176538	48491020337
6378	-97.786954	30.518272	0.204507513	48491020347
6379	-97.73016	30.146025	0.233489561	48453002432
6380	-97.70388	30.138344	0.233489561	48453002432
6381	-97.696024	30.135389	0.077800134	48453002436
6382	-97.729342	30.157334	0.233489561	48453002432
6383	-97.731083	30.149401	0.233489561	48453002432
6384	-97.761653	30.156624	0.058445354	48453002440
6385	-97.755158	30.158199	0.058445354	48453002440
6386	-97.696766	30.165848	0.233489561	48453002432
